Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Ladakh
31-Jul-20,31-07-2020,Recovered,36554,13,3840,91,1277,1977,20,309,41,0,1206,206,833,887,72,375,167,3094,864,0,614,7543,17,5,13,10,772,142,225,614,17,5778,816,365,2060,172,2118,0
01-Aug-20,01-08-2020,Recovered,51368,12,12750,51,1085,1823,16,380,30,0,1201,227,875,853,43,654,170,3860,752,0,698,10725,10,37,6,5,756,98,341,823,38,7010,1114,136,2471,162,2143,0
02-Aug-20,02-08-2020,Recovered,40355,16,6272,27,942,1164,15,381,49,0,1186,230,805,610,57,256,169,4077,688,0,581,9926,38,12,5,8,681,111,391,548,20,5517,1088,142,2023,107,2213,0
03-Aug-20,03-08-2020,Recovered,43070,21,5786,67,1044,1871,8,265,62,0,937,208,974,780,99,905,112,4775,815,0,549,10221,29,0,8,9,1119,102,416,835,8,5800,1019,0,2036,101,2088,0
04-Aug-20,04-08-2020,Recovered,51220,14,6953,42,993,2252,9,357,54,0,972,238,898,756,52,824,405,6772,1021,0,1315,12326,48,66,16,2,1409,126,609,781,2,6501,1066,70,1878,309,2066,0
05-Aug-20,05-08-2020,Recovered,45583,49,8729,105,1471,1610,0,258,41,0,890,173,1046,734,52,388,627,5407,1234,0,650,6165,48,9,4,26,1255,131,452,1017,4,6031,1139,50,3287,386,2078,0
06-Aug-20,06-08-2020,Recovered,50141,29,8516,35,1332,1450,62,217,36,0,1008,166,917,680,103,464,768,5602,800,0,838,10854,43,6,2,134,1150,140,716,1282,50,6272,1289,68,2844,194,2061,0
07-Aug-20,07-08-2020,Recovered,50387,70,7594,81,1585,2445,43,231,41,0,1108,142,1370,804,89,510,897,3951,814,0,719,10906,21,66,0,5,1810,106,381,1064,53,6488,1136,67,3432,304,2037,0
08-Aug-20,08-08-2020,Recovered,52135,75,9151,104,1782,2408,52,263,51,0,1130,207,1135,587,127,449,834,5006,1715,0,732,11081,1,12,8,69,1544,140,820,968,11,5043,1091,224,2999,232,2064,0
09-Aug-20,09-08-2020,Recovered,54474,148,9097,52,1734,2642,32,227,28,0,1225,193,1311,750,100,336,673,4670,970,0,667,13348,117,67,2,11,1543,147,459,1072,80,6020,1669,92,2817,171,1996,0
10-Aug-20,10-08-2020,Recovered,47362,61,6924,110,1261,2824,100,208,50,0,1070,213,1138,711,24,372,750,5218,784,0,654,6711,78,8,25,69,1236,154,416,825,13,6037,1587,267,4074,167,3208,0
11-Aug-20,11-08-2020,Recovered,56461,40,9113,42,1487,2900,11,222,41,0,727,272,1140,590,68,604,807,6473,1426,0,922,10014,33,12,0,12,1785,177,1055,1339,24,6005,1788,213,3865,169,3067,0
12-Aug-20,12-08-2020,Recovered,57759,80,6676,25,2136,3029,8,269,35,0,1021,161,977,612,89,544,1642,7034,880,0,643,13408,76,7,7,128,1673,144,422,1249,16,5633,1920,182,4072,217,2725,0
13-Aug-20,13-08-2020,Recovered,54776,95,9499,59,2174,2439,53,150,38,0,913,271,1046,792,73,779,816,8609,766,0,596,9115,64,30,13,26,1422,152,627,171,31,5146,1780,74,4125,327,2497,0
14-Aug-20,14-08-2020,Recovered,56920,108,9779,32,2310,2800,15,199,31,0,790,245,1083,862,116,640,665,6940,1304,0,570,10484,65,34,4,59,1305,181,489,2078,42,5556,1210,103,3740,488,2572,0
15-Aug-20,15-08-2020,Recovered,53116,96,10414,21,1593,3368,27,189,72,0,1143,331,1015,591,81,734,503,6629,803,0,948,6844,78,15,9,123,1521,215,535,1357,38,5236,1912,73,3705,246,2647,0
16-Aug-20,16-08-2020,Recovered,57404,98,10117,37,1929,3891,19,189,47,0,1310,287,959,662,88,267,566,6680,1099,0,685,8837,194,79,15,101,1550,219,568,1350,12,6019,1930,63,4201,352,2935,0
17-Aug-20,17-08-2020,Recovered,58172,99,7866,85,1519,4140,46,363,49,0,740,283,1083,1009,114,353,601,7071,1131,0,987,11391,102,4,1,108,1503,184,749,1050,28,5667,2006,135,4376,385,2932,0
18-Aug-20,18-08-2020,Recovered,60455,96,9211,56,1560,4034,60,249,39,0,1146,298,1131,688,89,590,361,8387,1365,0,688,9356,55,6,7,134,1535,282,1582,1306,54,5850,2070,118,4799,239,2987,0
19-Aug-20,19-08-2020,Recovered,59365,108,8061,73,2054,3838,108,338,48,0,1320,357,1120,758,69,611,857,7201,1217,0,762,9011,96,40,5,42,1621,403,941,1003,34,6384,1789,93,5620,408,2973,0
20-Aug-20,20-08-2020,Recovered,61873,109,8846,71,2772,3585,39,554,46,0,1059,350,1123,737,93,728,754,6231,1217,0,1065,12243,117,5,18,215,1641,322,334,1227,38,5742,1195,68,5863,301,3126,0
21-Aug-20,21-08-2020,Recovered,62858,106,8827,32,2476,3678,36,283,39,0,1082,477,1324,620,149,580,1052,6561,1419,0,987,11749,259,19,18,153,1927,300,856,1306,7,5764,1781,86,5567,243,3082,0
22-Aug-20,22-08-2020,Recovered,59101,109,8593,103,2045,3531,45,372,50,0,1230,479,980,600,107,593,814,7626,1292,0,872,9241,194,20,1,92,1773,373,409,1648,37,5603,1768,410,4638,345,3088,0
23-Aug-20,23-08-2020,Recovered,56896,110,7449,69,3259,3082,21,537,42,0,1250,453,972,809,120,434,950,4996,1110,0,991,8157,161,7,38,128,2129,350,2226,1180,0,6047,1851,121,4318,459,3048,0
24-Aug-20,24-08-2020,Recovered,66305,129,8741,130,2190,2908,154,493,39,0,1200,437,1021,583,123,373,889,8061,1238,0,841,14219,97,13,2,102,2519,285,1829,1276,63,6129,1825,159,4494,432,3285,0
25-Aug-20,25-08-2020,Recovered,64151,139,9419,81,1724,3169,67,308,33,0,1155,315,1011,1091,164,389,725,6814,1456,0,1079,12300,99,43,3,215,2545,331,788,1526,120,6998,1752,73,4647,289,3251,0
26-Aug-20,26-08-2020,Recovered,56191,78,8473,55,2148,2234,87,413,41,0,1154,287,1047,1117,62,599,736,7249,1351,0,936,7637,17,42,9,0,3343,213,1086,1453,22,5606,1060,160,3808,323,3314,0
27-Aug-20,27-08-2020,Recovered,59620,65,8528,58,2345,2931,177,462,56,0,1130,356,1193,1077,198,528,633,7866,2067,0,1207,9136,128,25,27,124,2510,275,741,1006,75,5870,872,123,4331,251,3189,0
28-Aug-20,28-08-2020,Recovered,64475,70,8463,88,1763,2749,130,502,47,0,1446,429,1050,1020,141,651,1019,7464,2097,0,943,11607,100,59,14,115,2503,319,2036,1448,33,5752,1580,142,4986,349,3286,0
29-Aug-20,29-08-2020,Recovered,64982,75,8976,45,1440,2629,141,709,29,0,1449,433,1111,1001,117,648,1078,8110,2225,0,1017,11541,129,77,70,58,2888,431,1083,938,11,6045,1675,198,4862,400,3312,0
30-Aug-20,30-08-2020,Recovered,60422,67,9067,68,1417,2231,48,485,53,0,1249,457,1095,909,142,490,1232,7101,1766,0,1054,7690,53,14,5,109,2519,457,1656,2122,25,6406,1638,195,4802,480,3308,0
31-Aug-20,31-08-2020,Recovered,64435,61,8772,63,1531,2267,135,686,39,0,1507,391,1025,1052,65,505,695,7238,1693,0,1190,11158,91,113,0,41,4053,366,1280,1719,5,6008,1849,201,4597,604,3318,0
01-Sep-20,01-09-2020,Recovered,62145,67,9350,94,1434,2029,120,578,41,0,1050,273,1131,1163,173,469,1006,5159,2111,0,1335,10978,120,73,21,133,3484,341,1120,1312,12,6031,2325,221,4537,404,3346,0
02-Sep-20,02-09-2020,Recovered,67874,44,8454,96,1834,1803,119,653,17,0,1858,209,1141,1040,69,595,1598,6287,2129,0,1132,13959,157,83,49,22,3303,293,1595,2550,23,5891,2240,193,4687,425,3297,0
03-Sep-20,03-09-2020,Recovered,67491,65,9499,92,1971,1572,213,730,20,0,1528,302,1126,1014,98,680,1139,7122,1950,0,1091,13988,167,75,10,101,3278,311,1529,546,44,6110,2611,186,4448,508,3335,0
04-Sep-20,04-09-2020,Recovered,69625,40,12334,113,2020,1435,222,658,43,0,1751,386,1218,1282,107,676,1157,6161,2716,0,1042,13289,125,75,12,37,2980,395,1272,679,17,6334,2011,179,5006,502,3305,0
05-Sep-20,05-09-2020,Recovered,73161,41,11941,101,2343,1965,185,879,28,0,1920,534,1148,1409,21,489,2287,9102,2111,0,1392,10801,76,59,32,68,3443,433,1306,1346,26,5859,2579,271,5141,535,3248,0
06-Sep-20,06-09-2020,Recovered,69630,47,11915,91,1763,1924,149,711,27,0,2188,558,1212,1471,197,403,1854,9575,2196,0,1238,7826,189,29,19,77,2590,525,1606,1616,24,5820,2927,262,4779,591,3207,0
07-Sep-20,07-09-2020,Recovered,74116,46,10055,124,2250,1845,295,979,20,0,2411,588,1276,1560,221,433,1366,7897,2246,0,1022,14922,194,4,0,178,3034,503,1565,1566,25,5930,2711,303,4993,473,3021,0
08-Sep-20,08-09-2020,Recovered,74608,38,11691,127,2166,1944,226,615,32,0,1756,448,1445,1704,85,491,1812,7803,1862,0,1600,13234,126,156,13,54,2787,446,2307,1445,17,6599,2346,294,5439,427,2996,0
09-Sep-20,09-09-2020,Recovered,73062,43,9842,183,2265,1702,180,1146,24,0,2623,281,1336,1828,142,620,1297,6860,2058,0,1341,13906,64,107,5,48,3110,386,1231,1578,16,6516,2485,311,5731,789,2967,0
10-Sep-20,10-09-2020,Recovered,70904,43,10040,99,2197,1480,191,1917,29,0,2637,436,1415,1562,80,344,1456,7021,1657,0,1435,14253,245,19,0,5,2706,422,1348,1032,41,6185,2071,340,4605,521,3035,0
11-Sep-20,11-09-2020,Recovered,81456,36,11069,121,2628,2187,269,1268,39,0,2754,473,1240,1820,158,474,1213,12545,1326,0,1651,14308,209,47,40,10,4061,394,1402,1488,16,6006,2324,262,5936,645,3016,0
12-Sep-20,12-09-2020,Recovered,77862,45,10292,127,2553,1700,264,855,30,0,3141,511,1335,2188,123,596,1746,9557,1944,0,1462,13489,100,131,33,31,3217,445,2077,932,17,6227,2458,479,6085,603,3042,0
13-Sep-20,13-09-2020,Recovered,77748,41,10131,126,2251,1895,306,3953,44,0,3403,553,1205,1874,152,452,1509,8402,1855,0,1600,11549,89,55,7,61,3363,342,2151,1616,2,5717,2603,398,5958,1009,3054,0
14-Sep-20,14-09-2020,Recovered,79213,35,9764,152,1918,1966,130,1178,30,0,3374,519,1255,2125,68,644,1529,8865,2110,0,1713,15789,149,76,89,14,3382,457,1448,1644,16,5799,2479,404,5932,1037,3084,0
15-Sep-20,15-09-2020,Recovered,82849,40,9628,127,1848,1514,202,1129,32,0,3131,446,1444,2454,250,681,1638,7406,2532,0,1902,19423,78,39,3,30,3714,495,1830,1711,169,5735,2180,389,6680,1008,2919,0
16-Sep-20,16-09-2020,Recovered,82924,27,10845,129,2464,1724,181,1647,23,0,3313,351,1447,1771,114,747,1607,6580,2263,0,1922,17559,103,74,7,41,4121,401,2756,1479,32,5768,2260,510,6476,1192,2971,0
17-Sep-20,17-09-2020,Recovered,87788,33,10712,180,2246,1465,379,5226,33,0,3587,399,1652,2753,388,712,1450,7268,2737,0,2863,19522,18,78,20,111,3607,330,2248,1333,67,5524,2108,521,4715,533,2948,0
18-Sep-20,18-09-2020,Recovered,95515,36,11803,139,2074,1678,353,3281,31,0,3568,470,1293,2188,135,784,1245,10949,2744,0,2554,22078,90,95,24,29,4101,462,2640,1580,68,5525,1802,603,6806,1285,2960,0
19-Sep-20,19-09-2020,Recovered,94389,22,10820,174,1856,1556,351,1689,28,0,4219,446,1470,2272,403,960,1645,10815,2862,0,2206,23501,94,46,16,42,4090,494,1915,1540,34,5556,2151,583,6596,878,2993,0
20-Sep-20,20-09-2020,Recovered,92926,15,10608,128,1795,1487,372,1572,16,0,3742,537,1204,2547,91,692,1247,8611,2751,0,2216,26408,44,30,13,78,4018,347,2225,1664,3,5206,2192,645,6584,855,2958,0
21-Sep-20,21-09-2020,Recovered,102070,18,10502,235,1795,1381,273,1911,16,0,3672,429,1316,2187,288,1158,1599,9925,3022,0,2244,32007,71,15,10,223,3704,509,2811,1815,11,5492,2230,654,6320,1172,3011,0
22-Sep-20,22-09-2020,Recovered,89657,10,10555,135,1817,1232,383,2437,30,0,3097,736,1321,2892,655,1619,1484,9073,3007,0,2412,20206,49,179,11,40,3834,389,1718,1528,23,5406,2143,419,6589,1107,3047,0
23-Sep-20,23-09-2020,Recovered,87459,15,8291,125,1762,1490,255,4772,9,0,4465,395,1289,2571,446,2796,1532,5460,2951,0,2138,19476,221,152,72,18,4052,439,2117,1553,14,5363,2062,603,6506,1016,2998,0
24-Sep-20,24-09-2020,Recovered,81142,9,8807,168,2432,1154,293,2060,26,0,3509,490,1510,2063,295,1549,1386,6748,3168,0,2327,17184,261,199,9,89,3779,418,2231,1965,31,5470,2004,492,4922,1031,3014,0
25-Sep-20,25-09-2020,Recovered,93331,25,8695,159,1571,1810,335,8027,19,0,4061,724,1279,2863,296,1478,1570,5644,3481,0,2743,19592,233,285,184,95,4388,470,2550,1958,21,5626,2021,509,6075,1488,2978,0
26-Sep-20,26-09-2020,Recovered,92365,23,9125,167,1595,1622,260,4095,25,0,4476,688,1419,2554,182,1937,1324,5417,3199,0,2252,23644,79,311,28,89,4761,424,1988,1706,22,5612,2281,505,6546,1007,2955,0
27-Sep-20,27-09-2020,Recovered,74691,2,7796,98,1670,1405,166,1269,16,0,3739,701,1231,2163,629,1365,958,6522,3391,0,2081,13565,195,125,52,66,3378,443,2299,1724,49,5706,2058,400,5656,813,2946,0
28-Sep-20,28-09-2020,Recovered,85198,29,7210,97,2320,1651,222,2313,30,0,4052,612,1336,2421,268,1408,1806,7509,3347,0,2441,19932,106,89,49,49,4014,508,2033,1754,18,5554,1932,567,5382,1184,2923,0
29-Sep-20,29-09-2020,Recovered,86150,5,9836,151,1702,1702,273,3977,33,0,2778,709,1383,2403,364,1250,1295,6628,3420,0,2433,19212,57,72,131,45,3896,460,1932,1800,71,5501,2259,244,5711,1413,2961,0
30-Sep-20,30-09-2020,Recovered,85274,21,7075,147,1616,1735,215,3204,19,0,3965,344,1372,2063,399,1355,1444,8890,3536,0,2289,19163,421,35,50,83,4219,458,1389,1953,68,5610,2243,489,5434,976,2954,0
01-Oct-20,01-10-2020,Recovered,78731,15,7297,159,1904,1242,196,2981,10,0,3167,400,1334,2161,218,1680,1119,7144,2828,0,2545,16104,181,26,123,74,4380,431,2271,1953,72,5516,2474,400,4444,801,2996,0
02-Oct-20,02-10-2020,Recovered,76339,8,7485,134,1441,1497,153,3396,20,0,3171,479,1250,1678,388,1400,967,7094,4092,0,2332,13294,351,225,15,67,4048,443,1840,2060,34,5603,2437,504,5107,340,2944,0
03-Oct-20,03-10-2020,Recovered,81655,11,7798,205,1813,1431,234,2982,8,0,3440,523,1304,1542,197,1399,1176,8989,4476,0,2101,16835,89,93,36,46,4066,396,1691,2003,39,5596,2002,301,4860,919,3013,0
04-Oct-20,04-10-2020,Recovered,76713,7,7084,189,1351,1314,202,2654,11,0,3126,506,1246,2083,168,1053,907,7287,4851,0,2120,15048,124,74,19,51,4108,419,1509,2090,32,5558,2366,513,5226,392,2986,0
05-Oct-20,05-10-2020,Recovered,75855,10,7558,198,1364,1565,199,3336,8,0,3588,423,1405,1255,292,1386,1332,7064,4640,0,2046,12982,129,98,46,114,4098,458,1671,2090,67,5572,2176,466,4269,881,3009,0
06-Oct-20,06-10-2020,Recovered,81945,19,6046,190,1586,1255,238,3484,9,0,2997,594,1473,1690,265,1706,1246,10228,4981,0,2161,17141,148,115,50,37,3817,393,1707,2027,40,5548,2381,255,4432,600,3036,0
07-Oct-20,07-10-2020,Recovered,83209,18,6349,431,2561,1422,155,3277,11,0,3370,394,1414,1555,418,2188,1087,9832,6161,0,2228,16715,122,88,8,36,3455,316,1230,2078,28,5524,2239,546,4219,663,3024,0
08-Oct-20,08-10-2020,Recovered,78745,11,6102,283,2198,1006,154,2199,15,0,2643,458,1266,1426,267,1336,1263,9613,7003,0,2420,15575,115,138,31,66,3312,326,1615,2092,35,5718,2067,389,3690,904,2970,0
09-Oct-20,09-10-2020,Recovered,82628,17,6110,198,2068,1424,161,2908,12,0,3098,415,1518,1273,278,959,1215,9091,8048,0,2200,17323,147,71,48,92,3404,287,1333,2148,71,5357,1878,408,4424,1239,3069,0
10-Oct-20,10-10-2020,Recovered,89024,20,6659,158,1451,1226,157,2719,13,0,2766,460,1456,1301,400,976,1151,8337,7570,0,2147,26440,440,142,10,33,3885,411,1234,2152,95,5222,2072,327,4063,412,3032,0
11-Oct-20,11-10-2020,Recovered,71565,20,5509,197,1227,1217,125,2117,9,0,3057,426,1413,1162,190,890,766,10107,8924,0,1985,10461,198,97,26,49,3342,337,1098,2072,104,5005,2103,285,3417,456,3110,0
12-Oct-20,12-10-2020,Recovered,78365,6,5504,171,1457,1369,111,2769,5,0,2975,495,1442,1225,219,861,890,12030,7836,0,1702,15656,203,131,36,70,2577,264,1552,1858,5,5165,2214,317,3342,664,3155,0
13-Oct-20,13-10-2020,Recovered,74079,12,5715,170,1020,1030,109,2810,17,0,2036,554,1375,1154,312,796,853,10421,7723,0,1708,15356,122,133,47,18,2796,310,688,1768,89,5117,2009,220,3662,665,3185,0
14-Oct-20,14-10-2020,Recovered,81582,14,5050,121,1013,1375,112,2198,9,0,2867,479,1414,1324,232,816,1053,8662,7792,0,5729,19517,86,176,15,82,2775,287,970,2219,61,5083,1918,418,3736,827,3096,0
15-Oct-20,15-10-2020,Recovered,70792,21,5622,195,1263,804,113,2395,8,0,2755,430,1329,1013,153,1323,873,8841,7082,0,1559,13714,166,64,13,100,2772,213,1111,2149,54,5055,1949,353,3239,833,3179,0
16-Oct-20,16-10-2020,Recovered,70568,14,5010,182,931,1454,120,2926,11,0,3197,449,1279,1139,219,838,818,8580,6767,0,1556,13885,164,90,6,91,2850,306,979,2201,48,5245,1435,371,3538,524,3194,0
17-Oct-20,17-10-2020,Recovered,72583,17,5529,244,818,1259,108,3014,10,0,3154,425,1270,1318,234,809,501,8893,7991,0,1434,14238,198,298,10,26,2842,313,760,2106,56,5005,1983,270,3528,665,3183,0
18-Oct-20,18-10-2020,Recovered,66418,20,4591,237,599,1079,94,2285,8,0,2863,360,1233,1175,217,598,452,8344,8410,0,1427,11204,298,248,11,65,2610,306,958,2088,32,4929,2154,187,3981,162,3113,0
19-Oct-20,19-10-2020,Recovered,69800,24,4303,228,1530,1195,63,3091,13,0,2845,519,1147,1160,201,781,769,8004,7469,0,1287,15069,172,110,3,66,2738,230,884,2194,11,4515,1896,328,3093,504,3272,0
20-Oct-20,20-10-2020,Recovered,61828,10,5144,255,1201,1100,107,2727,13,0,2186,361,1128,925,216,770,605,8500,7375,0,1439,7429,146,105,12,60,2622,254,891,2522,50,4403,1891,198,3339,376,3382,0
21-Oct-20,21-10-2020,Recovered,79561,11,4739,164,1664,1319,118,2230,8,0,3444,408,1180,1070,219,655,619,9289,6839,0,1222,23371,138,177,11,93,2716,242,562,2865,35,4301,1811,265,3332,770,3596,0
22-Oct-20,22-10-2020,Recovered,74569,24,3723,208,1584,985,82,2996,1,0,2727,348,1201,1292,238,710,625,13217,7593,0,1271,16177,196,307,1,39,2128,195,935,2654,48,4314,1717,239,2581,568,3608,0
23-Oct-20,23-10-2020,Recovered,66994,8,4281,206,2184,1244,85,3010,3,0,3296,390,1264,1180,202,684,499,8749,6118,0,1325,13247,169,111,9,101,2377,216,580,2367,55,4262,1221,250,3025,518,3676,0
24-Oct-20,24-10-2020,Recovered,62270,23,3572,168,2948,1084,78,2677,4,0,3614,348,1013,1218,183,733,470,7153,6468,0,1268,10004,157,136,10,97,2613,187,521,2515,25,4024,1708,238,2741,451,3753,0
25-Oct-20,25-10-2020,Recovered,59304,15,3585,170,2961,1399,80,1499,2,0,3826,321,963,1086,272,639,378,10106,7649,0,1181,5648,138,104,0,55,2071,187,465,2240,35,4019,1446,146,2368,319,3857,0
26-Oct-20,26-10-2020,Recovered,63734,14,3972,231,2832,1087,63,3256,1,0,3736,343,1102,1284,192,627,392,8715,7107,0,1095,9905,200,0,15,67,2003,189,326,2226,5,4014,1432,183,2441,700,3889,0
27-Oct-20,27-10-2020,Recovered,58429,22,4352,115,2443,1237,49,2426,5,0,2722,345,1238,937,214,751,506,7740,7015,0,1010,7836,151,172,15,35,2010,163,463,2066,4,4029,1554,84,2335,422,3917,0
28-Oct-20,28-10-2020,Recovered,56594,20,3609,183,1487,1073,80,1400,3,0,4128,196,1107,948,205,546,452,6260,7660,0,1032,8430,212,134,14,114,2015,154,356,2016,11,3859,1451,202,2742,463,3925,0
29-Oct-20,29-10-2020,Recovered,57867,15,3243,143,1057,1068,43,1788,8,0,4138,194,1083,1209,199,588,461,7661,8474,0,1117,7883,163,113,18,150,1908,142,427,1933,13,4087,1436,170,2465,456,3945,0
30-Oct-20,30-10-2020,Recovered,59005,22,3623,154,1094,1240,67,1650,5,0,4433,241,1027,1179,139,654,421,8521,7828,0,1074,8241,222,235,14,210,1800,128,577,2087,33,3924,1048,212,2590,242,4015,0
31-Oct-20,31-10-2020,Recovered,58682,24,3708,182,1386,1186,82,2161,13,0,4665,269,1014,1391,321,864,367,7468,7330,0,1024,7303,1057,220,21,146,1911,147,328,1920,26,3848,1486,141,2426,152,4049,0
01-Nov-20,01-11-2020,Recovered,53312,12,3509,114,730,1195,81,1458,4,0,4159,237,1128,1221,102,629,398,8053,8511,0,1107,3726,203,117,8,79,1815,621,368,1591,34,3644,1579,170,2388,178,4053,0
02-Nov-20,02-11-2020,Recovered,58524,20,3033,165,785,974,76,1854,8,0,4824,208,1004,1266,339,623,512,8334,7108,0,868,10225,278,117,48,152,1527,482,395,1105,4,3940,1456,186,2040,441,4085,0
03-Nov-20,03-11-2020,Recovered,53328,21,3700,129,473,875,43,1810,2,0,3610,239,1197,1258,165,578,490,7140,8802,0,912,6973,117,101,27,180,1462,457,354,1219,5,2707,1491,84,2210,409,4058,0
04-Nov-20,04-11-2020,Recovered,55873,10,2701,105,655,976,51,1209,2,0,5797,249,1022,1161,110,536,505,8045,8206,0,884,8728,158,72,61,148,1520,419,268,1823,79,2504,1273,112,2014,270,4129,0
05-Nov-20,05-11-2020,Recovered,54133,12,2292,108,761,467,60,1350,2,0,5289,238,1055,1507,201,651,484,5723,7699,0,817,11277,132,61,38,144,1460,420,349,1822,38,2413,978,115,1351,602,4187,0
06-Nov-20,06-11-2020,Recovered,53946,19,2452,99,926,613,63,1753,3,0,6121,207,1321,1533,215,632,401,2701,7854,0,856,11060,342,91,12,117,1641,314,372,1810,7,2402,982,121,2167,404,4283,0
07-Nov-20,07-11-2020,Recovered,48582,12,2747,106,555,1000,53,1359,6,0,6338,183,931,1638,255,688,411,2235,7120,0,792,6748,622,55,41,54,1683,495,517,1778,19,2352,937,126,2010,337,4339,0
08-Nov-20,08-11-2020,Recovered,48465,15,2256,96,395,825,46,2257,7,0,6069,207,819,1630,150,456,298,2360,6853,0,688,8232,358,116,92,101,1311,135,396,1813,89,2386,1481,66,1858,155,4383,0
09-Nov-20,09-11-2020,Recovered,41449,18,1549,85,508,851,86,2709,3,0,7014,232,993,2151,228,564,458,2686,5983,0,681,0,187,37,19,73,1521,145,510,1684,16,2308,1504,107,1895,205,4396,0
10-Nov-20,10-11-2020,Recovered,54639,16,2151,85,629,1014,66,2157,4,0,6157,199,879,1826,424,635,456,4215,6698,0,793,10769,275,129,47,82,1448,113,362,1709,13,2237,1831,44,2201,505,4415,0
11-Nov-20,11-11-2020,Recovered,52704,12,1761,75,837,821,57,2195,2,0,7264,152,1352,1829,359,433,314,2881,7252,0,691,9164,164,71,4,90,1340,107,460,1801,48,2210,1835,49,2112,471,4431,0
12-Nov-20,12-11-2020,Recovered,49354,15,1777,88,771,536,64,1962,0,0,6462,192,1038,2015,199,511,606,3368,6119,0,692,7809,191,56,51,88,1264,69,469,1804,48,2347,1716,150,1859,532,4453,0
13-Nov-20,13-11-2020,Recovered,47620,22,2178,105,642,870,84,2370,3,0,6498,167,1078,2115,239,551,661,3443,6201,0,833,4543,255,87,53,81,1504,70,388,1827,17,2572,1222,106,2005,300,4468,0
14-Nov-20,14-11-2020,Recovered,42317,11,2155,102,529,422,0,645,3,0,7117,145,995,1988,337,476,328,2198,6793,0,876,2707,190,63,28,30,1271,66,0,1754,37,2494,1736,100,2002,164,4479,0
15-Nov-20,15-11-2020,Recovered,44111,15,2140,79,389,614,87,702,4,0,7606,123,1001,1930,209,491,291,2363,6684,0,722,3065,259,76,35,20,1346,95,1025,1890,52,2520,1637,64,1783,218,4480,0
16-Nov-20,16-11-2020,Recovered,40392,16,1507,88,405,597,116,1594,2,0,3560,285,1040,2349,540,482,360,2188,6567,0,745,3001,239,78,26,46,1297,95,570,1810,12,2384,1539,77,1889,441,4376,0
17-Nov-20,17-11-2020,Recovered,44753,17,2293,56,357,749,160,1718,1,0,4421,191,1116,2614,574,568,343,2100,6620,0,848,5123,233,283,38,37,1315,131,265,1834,7,2314,1602,76,1838,440,4388,0
18-Nov-20,18-11-2020,Recovered,48675,15,1696,71,210,601,89,1816,0,0,6901,178,1274,2142,518,580,280,1947,7066,0,918,6608,194,59,61,58,1303,194,651,1721,38,2311,1607,119,2529,425,4429,0
19-Nov-20,19-11-2020,Recovered,45246,20,1821,85,267,681,130,1472,0,0,6685,157,1113,2156,704,565,264,1800,6860,0,887,5860,172,60,45,52,1019,102,510,1844,36,2251,1440,106,1690,388,3990,0
20-Nov-20,20-11-2020,Recovered,48968,10,1829,70,151,661,133,1427,1,0,8775,198,1040,2508,726,539,189,2181,6398,0,917,6945,189,84,40,97,1101,101,492,1993,52,2173,1057,112,2220,585,3850,0
21-Nov-20,21-11-2020,Recovered,44055,20,1765,67,193,462,102,1420,1,0,6963,147,1271,2466,657,564,333,1799,6719,0,899,4088,193,78,57,33,1011,82,592,1963,32,2133,1367,116,2097,458,3794,0
22-Nov-20,22-11-2020,Recovered,41405,12,1631,35,175,606,119,995,4,0,6154,167,1167,2235,644,579,273,1537,6227,0,1212,4060,205,99,48,66,905,88,497,2004,41,2010,1296,95,2187,251,3726,0
23-Nov-20,23-11-2020,Recovered,42195,13,1390,64,131,480,72,1514,3,0,7216,104,1234,2567,785,608,303,1645,5425,0,1120,3729,356,57,33,38,913,57,731,2288,61,1904,1015,90,2060,428,3687,0
24-Nov-20,24-11-2020,Recovered,37765,11,1447,55,121,746,66,919,3,0,4943,85,1286,1943,463,495,191,1949,5149,0,1112,4086,151,59,95,50,648,39,439,2214,31,1910,1097,27,2032,173,3646,0
25-Nov-20,25-11-2020,Recovered,36582,15,1176,66,117,350,77,0,4,0,5361,61,1283,1972,99,570,316,1333,5770,0,996,4844,115,37,21,66,728,45,444,2144,44,1873,1150,72,1328,444,3605,0
26-Nov-20,26-11-2020,Recovered,39723,12,1081,72,142,595,80,2454,3,0,4937,111,1302,2267,913,471,218,1067,5970,0,1199,4815,158,36,33,131,737,21,467,2179,20,1797,961,73,1518,317,3537,0
27-Nov-20,27-11-2020,Recovered,41177,17,1205,41,160,654,85,3985,8,0,5937,152,1388,2484,490,596,195,1451,4544,0,1152,4089,208,82,15,211,908,46,541,2194,40,1494,702,58,2058,391,3496,0
28-Nov-20,28-11-2020,Recovered,42275,10,1186,53,122,668,160,2734,4,0,6512,163,1523,2421,270,632,216,2132,5275,0,1317,3937,197,129,58,25,802,41,576,2178,31,1453,952,69,2527,342,3487,0
